"site";"month";"coreID";"taxaf";"numb"
"A";2;"C2A8";"Prionospio_sp";0
"A";2;"C2A9";"Prionospio_sp";0
"AB";2;"C2AB1";"Prionospio_sp";0
"AB";2;"C2AB10";"Prionospio_sp";0
"AB";2;"C2AB11";"Prionospio_sp";0
"AB";2;"C2AB12";"Prionospio_sp";0
"AB";2;"C2AB13";"Prionospio_sp";0
"AB";2;"C2AB14";"Prionospio_sp";0
"AB";2;"C2AB15";"Prionospio_sp";0
"AB";2;"C2AB16";"Prionospio_sp";0
"AB";2;"C2AB2";"Prionospio_sp";0
"AB";2;"C2AB3";"Prionospio_sp";0
"AB";2;"C2AB4";"Prionospio_sp";0
"AB";2;"C2AB5";"Prionospio_sp";0
"AB";2;"C2AB6";"Prionospio_sp";0
"AB";2;"C2AB7";"Prionospio_sp";0
"AB";2;"C2AB8";"Prionospio_sp";0
"AB";2;"C2AB9";"Prionospio_sp";0
"BI";3;"C2BI1";"Prionospio_sp";0
"BI";3;"C2BI10";"Prionospio_sp";0
"BI";3;"C2BI11";"Prionospio_sp";0
"BI";3;"C2BI12";"Prionospio_sp";0
"BI";3;"C2BI13";"Prionospio_sp";0
"BI";3;"C2BI14";"Prionospio_sp";0
"BI";3;"C2BI15";"Prionospio_sp";0
"BI";3;"C2BI16";"Prionospio_sp";0
"BI";3;"C2BI2";"Prionospio_sp";0
"BI";3;"C2BI3";"Prionospio_sp";0
"BI";3;"C2BI4";"Prionospio_sp";0
"BI";3;"C2BI5";"Prionospio_sp";0
"BI";3;"C2BI6";"Prionospio_sp";0
"BI";3;"C2BI7";"Prionospio_sp";0
"BI";3;"C2BI8";"Prionospio_sp";0
"BI";3;"C2BI9";"Prionospio_sp";0
"BR";3;"C2BR1";"Prionospio_sp";0
"BR";3;"C2BR10";"Prionospio_sp";0
"BR";3;"C2BR11";"Prionospio_sp";0
"BR";3;"C2BR12";"Prionospio_sp";0
"BR";3;"C2BR13";"Prionospio_sp";0
"BR";3;"C2BR14";"Prionospio_sp";0
"BR";3;"C2BR15";"Prionospio_sp";0
"BR";3;"C2BR16";"Prionospio_sp";0
"BR";3;"C2BR2";"Prionospio_sp";0
"BR";3;"C2BR3";"Prionospio_sp";0
"BR";3;"C2BR4";"Prionospio_sp";0
"BR";3;"C2BR5";"Prionospio_sp";0
"BR";3;"C2BR6";"Prionospio_sp";0
"BR";3;"C2BR7";"Prionospio_sp";0
"BR";3;"C2BR8";"Prionospio_sp";0
"BR";3;"C2BR9";"Prionospio_sp";0
"E";3;"C2E1";"Prionospio_sp";0
"E";3;"C2E10";"Prionospio_sp";0
"E";3;"C2E11";"Prionospio_sp";0
"E";3;"C2E12";"Prionospio_sp";0
"E";3;"C2E13";"Prionospio_sp";0
"E";3;"C2E14";"Prionospio_sp";0
"E";3;"C2E15";"Prionospio_sp";0
"E";3;"C2E16";"Prionospio_sp";0
"E";3;"C2E2";"Prionospio_sp";0
"E";3;"C2E3";"Prionospio_sp";0
"E";3;"C2E4";"Prionospio_sp";0
"E";3;"C2E5";"Prionospio_sp";0
"E";3;"C2E6";"Prionospio_sp";0
"E";3;"C2E7";"Prionospio_sp";0
"E";3;"C2E8";"Prionospio_sp";0
"E";3;"C2E9";"Prionospio_sp";0
"AD";10;"C31T0";"Prionospio_sp";0
"AD";3;"C31T1";"Prionospio_sp";0
"AD";10;"C31T2";"Prionospio_sp";0
"AD";10;"C32T0";"Prionospio_sp";0
"AD";3;"C32T1";"Prionospio_sp";0
"AD";10;"C32T2";"Prionospio_sp";0
"AD";10;"C33T0";"Prionospio_sp";0
"AD";3;"C33T1";"Prionospio_sp";0
"AD";10;"C33T2";"Prionospio_sp";0
"AD";3;"C34T1";"Prionospio_sp";0
"AD";10;"C34T2";"Prionospio_sp";0
"AD";3;"C35T1";"Prionospio_sp";0
"AD";10;"C35T2";"Prionospio_sp";0
"AD";3;"C36T1";"Prionospio_sp";0
"AD";10;"C36T2";"Prionospio_sp";0
"A";10;"C3A1";"Prionospio_sp";0
"A";10;"C3A10";"Prionospio_sp";0
"A";10;"C3A11";"Prionospio_sp";0
"A";10;"C3A12";"Prionospio_sp";0
"A";10;"C3A2";"Prionospio_sp";0
"A";10;"C3A3";"Prionospio_sp";0
"A";10;"C3A4";"Prionospio_sp";0
"A";10;"C3A5";"Prionospio_sp";0
"A";10;"C3A6";"Prionospio_sp";0
"A";10;"C3A7";"Prionospio_sp";0
"A";10;"C3A8";"Prionospio_sp";0
"A";10;"C3A9";"Prionospio_sp";0
"AB";11;"C3AB1";"Prionospio_sp";0
"AB";11;"C3AB10";"Prionospio_sp";0
"AB";11;"C3AB11";"Prionospio_sp";0
"AB";11;"C3AB12";"Prionospio_sp";0
"AB";11;"C3AB2";"Prionospio_sp";0
"AB";11;"C3AB3";"Prionospio_sp";0
"AB";11;"C3AB4";"Prionospio_sp";0
"AB";11;"C3AB5";"Prionospio_sp";0
"AB";11;"C3AB6";"Prionospio_sp";0
"AB";11;"C3AB7";"Prionospio_sp";0
"AB";11;"C3AB8";"Prionospio_sp";0
"AB";11;"C3AB9";"Prionospio_sp";0
"BI";10;"C3BI1";"Prionospio_sp";0
"BI";10;"C3BI10";"Prionospio_sp";0
"BI";10;"C3BI11";"Prionospio_sp";0
"BI";10;"C3BI12";"Prionospio_sp";0
"BI";10;"C3BI2";"Prionospio_sp";0
"BI";10;"C3BI3";"Prionospio_sp";0
"BI";10;"C3BI4";"Prionospio_sp";0
"BI";10;"C3BI5";"Prionospio_sp";0
"BI";10;"C3BI6";"Prionospio_sp";0
"BI";10;"C3BI7";"Prionospio_sp";0
"BI";10;"C3BI8";"Prionospio_sp";0
"BI";10;"C3BI9";"Prionospio_sp";0
"BR";10;"C3BR1";"Prionospio_sp";0
"BR";10;"C3BR10";"Prionospio_sp";0
"BR";10;"C3BR11";"Prionospio_sp";0
"BR";10;"C3BR12";"Prionospio_sp";0
"BR";10;"C3BR2";"Prionospio_sp";0
"BR";10;"C3BR3";"Prionospio_sp";0
"BR";10;"C3BR4";"Prionospio_sp";0
"BR";10;"C3BR5";"Prionospio_sp";1
"BR";10;"C3BR6";"Prionospio_sp";0
"BR";10;"C3BR7";"Prionospio_sp";0
"BR";10;"C3BR8";"Prionospio_sp";0
"BR";10;"C3BR9";"Prionospio_sp";0
"E";10;"C3E1";"Prionospio_sp";0
"E";10;"C3E10";"Prionospio_sp";0
"E";10;"C3E11";"Prionospio_sp";0
"E";10;"C3E12";"Prionospio_sp";0
"E";10;"C3E2";"Prionospio_sp";0
"E";10;"C3E3";"Prionospio_sp";0
"E";10;"C3E4";"Prionospio_sp";0
"E";10;"C3E5";"Prionospio_sp";0
"E";10;"C3E6";"Prionospio_sp";0
"E";10;"C3E7";"Prionospio_sp";0
"E";10;"C3E8";"Prionospio_sp";0
"E";10;"C3E9";"Prionospio_sp";0
"AD";3;"C41T1";"Prionospio_sp";0
"AD";10;"C41T2";"Prionospio_sp";0
"AD";10;"C42T0";"Prionospio_sp";0
"AD";3;"C42T1";"Prionospio_sp";0
"AD";10;"C42T2";"Prionospio_sp";0
"AD";3;"C43T1";"Prionospio_sp";0
"AD";10;"C43T2";"Prionospio_sp";0
"AD";10;"C44T0";"Prionospio_sp";0
"AD";10;"C44T2";"Prionospio_sp";0
"AD";3;"C45T1";"Prionospio_sp";0
"AD";10;"C45T2";"Prionospio_sp";0
"AD";10;"C46T0";"Prionospio_sp";0
"AD";3;"C46T1";"Prionospio_sp";0
"AD";10;"C46T2";"Prionospio_sp";0
"BI";11;"C4BI1";"Prionospio_sp";0
"BI";11;"C4BI10";"Prionospio_sp";0
"BI";11;"C4BI11";"Prionospio_sp";0
"BI";11;"C4BI12";"Prionospio_sp";0
"BI";11;"C4BI2";"Prionospio_sp";0
"BI";11;"C4BI3";"Prionospio_sp";0
"BI";11;"C4BI4";"Prionospio_sp";0
"BI";11;"C4BI5";"Prionospio_sp";0
"BI";11;"C4BI6";"Prionospio_sp";0
"BI";11;"C4BI7";"Prionospio_sp";0
"BI";11;"C4BI8";"Prionospio_sp";0
"BI";11;"C4BI9";"Prionospio_sp";0
"BR";11;"C4BR1";"Prionospio_sp";0
"BR";11;"C4BR10";"Prionospio_sp";0
"BR";11;"C4BR11";"Prionospio_sp";0
"BR";11;"C4BR12";"Prionospio_sp";0
"BR";11;"C4BR2";"Prionospio_sp";0
"BR";11;"C4BR3";"Prionospio_sp";0
"BR";11;"C4BR4";"Prionospio_sp";0
"BR";11;"C4BR5";"Prionospio_sp";0
"BR";11;"C4BR6";"Prionospio_sp";0
"BR";11;"C4BR7";"Prionospio_sp";0
"BR";11;"C4BR8";"Prionospio_sp";0
"BR";11;"C4BR9";"Prionospio_sp";0
"E";11;"C4E1";"Prionospio_sp";0
"E";11;"C4E10";"Prionospio_sp";0
"E";11;"C4E11";"Prionospio_sp";0
"E";11;"C4E12";"Prionospio_sp";0
"E";11;"C4E2";"Prionospio_sp";0
"E";11;"C4E3";"Prionospio_sp";0
"E";11;"C4E4";"Prionospio_sp";0
"E";11;"C4E5";"Prionospio_sp";0
"E";11;"C4E6";"Prionospio_sp";0
"E";11;"C4E7";"Prionospio_sp";0
"E";11;"C4E8";"Prionospio_sp";0
"E";11;"C4E9";"Prionospio_sp";0
"AD";10;"C51T0";"Prionospio_sp";0
"AD";3;"C51T1";"Prionospio_sp";0
"AD";10;"C51T2";"Prionospio_sp";0
"AD";10;"C52T0";"Prionospio_sp";0
"AD";3;"C52T1";"Prionospio_sp";0
"AD";10;"C52T2";"Prionospio_sp";0
"AD";10;"C53T0";"Prionospio_sp";0
"AD";3;"C53T1";"Prionospio_sp";0
"AD";10;"C53T2";"Prionospio_sp";0
"AD";10;"C54T0";"Prionospio_sp";0
"AD";3;"C54T1";"Prionospio_sp";0
"AD";10;"C54T2";"Prionospio_sp";0
"AD";10;"C55T0";"Prionospio_sp";0
"AD";3;"C55T1";"Prionospio_sp";0
"AD";10;"C55T2";"Prionospio_sp";0
"AD";10;"C56T2";"Prionospio_sp";0
"A";12;"C5A1";"Prionospio_sp";0
"A";12;"C5A10";"Prionospio_sp";0
"A";12;"C5A11";"Prionospio_sp";0
"A";12;"C5A12";"Prionospio_sp";0
"A";12;"C5A2";"Prionospio_sp";0
"A";12;"C5A3";"Prionospio_sp";0
"A";12;"C5A4";"Prionospio_sp";0
"A";12;"C5A5";"Prionospio_sp";0
"A";12;"C5A6";"Prionospio_sp";0
"A";12;"C5A7";"Prionospio_sp";0
"A";12;"C5A8";"Prionospio_sp";0
"A";12;"C5A9";"Prionospio_sp";0
"AB";12;"C5AB1";"Prionospio_sp";0
"AB";12;"C5AB10";"Prionospio_sp";0
"AB";12;"C5AB11";"Prionospio_sp";0
"AB";12;"C5AB12";"Prionospio_sp";0
"AB";12;"C5AB2";"Prionospio_sp";0
"AB";12;"C5AB3";"Prionospio_sp";0
"AB";12;"C5AB4";"Prionospio_sp";0
"AB";12;"C5AB5";"Prionospio_sp";0
"AB";12;"C5AB6";"Prionospio_sp";0
"AB";12;"C5AB7";"Prionospio_sp";0
"AB";12;"C5AB8";"Prionospio_sp";0
"AB";12;"C5AB9";"Prionospio_sp";0
"BI";12;"C5BI1";"Prionospio_sp";0
"BI";12;"C5BI10";"Prionospio_sp";0
"BI";12;"C5BI11";"Prionospio_sp";0
"BI";12;"C5BI12";"Prionospio_sp";0
"BI";12;"C5BI2";"Prionospio_sp";0
"BI";12;"C5BI3";"Prionospio_sp";0
"BI";12;"C5BI4";"Prionospio_sp";0
"BI";12;"C5BI5";"Prionospio_sp";0
"BI";12;"C5BI6";"Prionospio_sp";0
"BI";12;"C5BI7";"Prionospio_sp";0
"BI";12;"C5BI8";"Prionospio_sp";0
"BI";12;"C5BI9";"Prionospio_sp";0
"BR";12;"C5BR1";"Prionospio_sp";0
"BR";12;"C5BR10";"Prionospio_sp";1
"BR";12;"C5BR11";"Prionospio_sp";0
"BR";12;"C5BR12";"Prionospio_sp";0
"BR";12;"C5BR2";"Prionospio_sp";0
"BR";12;"C5BR3";"Prionospio_sp";0
"BR";12;"C5BR4";"Prionospio_sp";0
"BR";12;"C5BR5";"Prionospio_sp";0
"BR";12;"C5BR6";"Prionospio_sp";0
"BR";12;"C5BR7";"Prionospio_sp";0
"BR";12;"C5BR8";"Prionospio_sp";0
"BR";12;"C5BR9";"Prionospio_sp";0
"E";12;"C5E1";"Prionospio_sp";0
"E";12;"C5E10";"Prionospio_sp";0
"E";12;"C5E11";"Prionospio_sp";0
"E";12;"C5E12";"Prionospio_sp";0
"E";12;"C5E2";"Prionospio_sp";0
"E";12;"C5E3";"Prionospio_sp";0
"E";12;"C5E4";"Prionospio_sp";0
"E";12;"C5E5";"Prionospio_sp";0
"E";12;"C5E6";"Prionospio_sp";0
"E";12;"C5E7";"Prionospio_sp";0
"E";12;"C5E8";"Prionospio_sp";0
"E";12;"C5E9";"Prionospio_sp";0
"AD";10;"C61T0";"Prionospio_sp";0
"AD";3;"C61T1";"Prionospio_sp";0
"AD";10;"C61T2";"Prionospio_sp";0
"AD";10;"C62T0";"Prionospio_sp";0
"AD";3;"C62T1";"Prionospio_sp";0
"AD";10;"C62T2";"Prionospio_sp";0
"AD";10;"C63T0";"Prionospio_sp";0
"AD";3;"C63T1";"Prionospio_sp";0
"AD";10;"C63T2";"Prionospio_sp";0
"AD";3;"C64T1";"Prionospio_sp";0
"AD";10;"C64T2";"Prionospio_sp";0
"AD";3;"C65T1";"Prionospio_sp";0
"AD";10;"C65T2";"Prionospio_sp";0
"AD";10;"C66T0";"Prionospio_sp";0
"AD";10;"C66T2";"Prionospio_sp";0
"BI";1;"C6BI1";"Prionospio_sp";0
"BI";1;"C6BI10";"Prionospio_sp";0
"BI";1;"C6BI11";"Prionospio_sp";0
"BI";1;"C6BI12";"Prionospio_sp";0
"BI";1;"C6BI2";"Prionospio_sp";0
"BI";1;"C6BI3";"Prionospio_sp";0
"BI";1;"C6BI4";"Prionospio_sp";0
"BI";1;"C6BI5";"Prionospio_sp";0
"BI";1;"C6BI6";"Prionospio_sp";0
"BI";1;"C6BI7";"Prionospio_sp";0
"BI";1;"C6BI8";"Prionospio_sp";0
"BI";1;"C6BI9";"Prionospio_sp";0
"BR";1;"C6BR1";"Prionospio_sp";0
"BR";1;"C6BR10";"Prionospio_sp";0
"BR";1;"C6BR11";"Prionospio_sp";0
"BR";1;"C6BR12";"Prionospio_sp";0
"BR";1;"C6BR2";"Prionospio_sp";0
"BR";1;"C6BR3";"Prionospio_sp";0
"BR";1;"C6BR4";"Prionospio_sp";0
"BR";1;"C6BR5";"Prionospio_sp";0
"BR";1;"C6BR6";"Prionospio_sp";0
"BR";1;"C6BR7";"Prionospio_sp";0
"BR";1;"C6BR8";"Prionospio_sp";0
"BR";1;"C6BR9";"Prionospio_sp";0
"E";1;"C6E1";"Prionospio_sp";0
"E";1;"C6E10";"Prionospio_sp";0
"E";1;"C6E11";"Prionospio_sp";0
"E";1;"C6E12";"Prionospio_sp";0
"E";1;"C6E2";"Prionospio_sp";0
"E";1;"C6E3";"Prionospio_sp";0
"E";1;"C6E4";"Prionospio_sp";0
"E";1;"C6E5";"Prionospio_sp";0
"E";1;"C6E6";"Prionospio_sp";0
"E";1;"C6E7";"Prionospio_sp";0
"E";1;"C6E8";"Prionospio_sp";0
"E";1;"C6E9";"Prionospio_sp";0
"A";3;"C7A1";"Prionospio_sp";0
"A";3;"C7A10";"Prionospio_sp";0
"A";3;"C7A11";"Prionospio_sp";0
"A";3;"C7A12";"Prionospio_sp";0
"A";3;"C7A2";"Prionospio_sp";0
"A";3;"C7A3";"Prionospio_sp";0
"A";3;"C7A4";"Prionospio_sp";0
"A";3;"C7A5";"Prionospio_sp";0
"A";3;"C7A6";"Prionospio_sp";0
"A";3;"C7A7";"Prionospio_sp";0
"A";3;"C7A8";"Prionospio_sp";0
"A";3;"C7A9";"Prionospio_sp";0
"AB";3;"C7AB1";"Prionospio_sp";0
"AB";3;"C7AB10";"Prionospio_sp";0
"AB";3;"C7AB11";"Prionospio_sp";0
"AB";3;"C7AB12";"Prionospio_sp";0
"AB";3;"C7AB2";"Prionospio_sp";0
"AB";3;"C7AB3";"Prionospio_sp";0
"AB";3;"C7AB4";"Prionospio_sp";0
"AB";3;"C7AB5";"Prionospio_sp";0
"AB";3;"C7AB6";"Prionospio_sp";0
"AB";3;"C7AB7";"Prionospio_sp";0
"AB";3;"C7AB8";"Prionospio_sp";0
"AB";3;"C7AB9";"Prionospio_sp";0
"A";4;"C8A1";"Prionospio_sp";0
"A";4;"C8A10";"Prionospio_sp";0
"A";4;"C8A11";"Prionospio_sp";0
"A";4;"C8A12";"Prionospio_sp";0
"A";4;"C8A2";"Prionospio_sp";0
"A";4;"C8A3";"Prionospio_sp";0
"A";4;"C8A4";"Prionospio_sp";0
"A";4;"C8A5";"Prionospio_sp";0
"A";4;"C8A6";"Prionospio_sp";0
"A";4;"C8A7";"Prionospio_sp";0
"A";4;"C8A8";"Prionospio_sp";0
"A";4;"C8A9";"Prionospio_sp";0
"AB";4;"C8AB1";"Prionospio_sp";0
"AB";4;"C8AB10";"Prionospio_sp";0
"AB";4;"C8AB11";"Prionospio_sp";0
"AB";4;"C8AB12";"Prionospio_sp";0
"AB";4;"C8AB2";"Prionospio_sp";0
"AB";4;"C8AB3";"Prionospio_sp";0
"AB";4;"C8AB4";"Prionospio_sp";0
"AB";4;"C8AB5";"Prionospio_sp";0
"AB";4;"C8AB6";"Prionospio_sp";0
"AB";4;"C8AB7";"Prionospio_sp";0
"AB";4;"C8AB8";"Prionospio_sp";0
"AB";4;"C8AB9";"Prionospio_sp";0
"BI";4;"C9BI1";"Prionospio_sp";0
"BI";4;"C9BI10";"Prionospio_sp";0
"BI";4;"C9BI11";"Prionospio_sp";0
"BI";4;"C9BI12";"Prionospio_sp";0
"BI";4;"C9BI2";"Prionospio_sp";0
"BI";4;"C9BI3";"Prionospio_sp";0
"BI";4;"C9BI4";"Prionospio_sp";0
"BI";4;"C9BI5";"Prionospio_sp";0
"BI";4;"C9BI6";"Prionospio_sp";1
"BI";4;"C9BI7";"Prionospio_sp";0
"BI";4;"C9BI8";"Prionospio_sp";0
"BI";4;"C9BI9";"Prionospio_sp";0
"BR";4;"C9BR1";"Prionospio_sp";0
"BR";4;"C9BR10";"Prionospio_sp";0
"BR";4;"C9BR11";"Prionospio_sp";0
"BR";4;"C9BR12";"Prionospio_sp";0
"BR";4;"C9BR2";"Prionospio_sp";0
"BR";4;"C9BR3";"Prionospio_sp";0
"BR";4;"C9BR4";"Prionospio_sp";0
"BR";4;"C9BR5";"Prionospio_sp";0
"BR";4;"C9BR6";"Prionospio_sp";0
"BR";4;"C9BR7";"Prionospio_sp";0
"BR";4;"C9BR8";"Prionospio_sp";0
"BR";4;"C9BR9";"Prionospio_sp";0
"E";4;"C9E1";"Prionospio_sp";0
"E";4;"C9E10";"Prionospio_sp";0
"E";4;"C9E11";"Prionospio_sp";0
"E";4;"C9E12";"Prionospio_sp";0
"E";4;"C9E2";"Prionospio_sp";0
"E";4;"C9E3";"Prionospio_sp";0
"E";4;"C9E4";"Prionospio_sp";0
"E";4;"C9E5";"Prionospio_sp";0
"E";4;"C9E6";"Prionospio_sp";0
"E";4;"C9E7";"Prionospio_sp";0
"E";4;"C9E8";"Prionospio_sp";0
"E";4;"C9E9";"Prionospio_sp";0
"A";1;"CA1";"Prionospio_sp";0
"A";1;"CA2";"Prionospio_sp";0
"A";1;"CA3";"Prionospio_sp";0
"A";1;"CA4";"Prionospio_sp";0
"A";1;"CA5";"Prionospio_sp";0
"A";1;"CA6";"Prionospio_sp";0
"A";1;"CA7";"Prionospio_sp";0
"A";1;"CA8";"Prionospio_sp";0
"AB";1;"CAB1";"Prionospio_sp";0
"AB";1;"CAB2";"Prionospio_sp";0
"AB";1;"CAB3";"Prionospio_sp";0
"AB";1;"CAB4";"Prionospio_sp";0
"AB";1;"CAB5";"Prionospio_sp";0
"AB";1;"CAB6";"Prionospio_sp";0
"AB";1;"CAB7";"Prionospio_sp";0
"BI";2;"CBI1";"Prionospio_sp";0
"BI";2;"CBI10";"Prionospio_sp";0
"BI";2;"CBI11";"Prionospio_sp";0
"BI";2;"CBI12";"Prionospio_sp";0
"BI";2;"CBI13";"Prionospio_sp";0
"BI";2;"CBI14";"Prionospio_sp";0
"BI";2;"CBI15";"Prionospio_sp";0
"BI";2;"CBI16";"Prionospio_sp";0
"BI";2;"CBI2";"Prionospio_sp";0
"BI";2;"CBI3";"Prionospio_sp";0
"BI";2;"CBI4";"Prionospio_sp";0
"BI";2;"CBI5";"Prionospio_sp";0
"BI";2;"CBI6";"Prionospio_sp";0
"BI";2;"CBI7";"Prionospio_sp";0
"BI";2;"CBI8";"Prionospio_sp";0
"BI";2;"CBI9";"Prionospio_sp";0
"BR";2;"CBR1";"Prionospio_sp";0
"BR";2;"CBR10";"Prionospio_sp";0
"BR";2;"CBR11";"Prionospio_sp";0
"BR";2;"CBR12";"Prionospio_sp";0
"BR";2;"CBR13";"Prionospio_sp";1
"BR";2;"CBR14";"Prionospio_sp";0
"BR";2;"CBR15";"Prionospio_sp";0
"BR";2;"CBR16";"Prionospio_sp";0
"BR";2;"CBR2";"Prionospio_sp";0
"BR";2;"CBR3";"Prionospio_sp";0
"BR";2;"CBR4";"Prionospio_sp";0
"BR";2;"CBR5";"Prionospio_sp";0
"BR";2;"CBR6";"Prionospio_sp";0
"BR";2;"CBR7";"Prionospio_sp";0
"BR";2;"CBR8";"Prionospio_sp";0
"BR";2;"CBR9";"Prionospio_sp";0
"E";2;"CE1";"Prionospio_sp";0
"E";2;"CE10";"Prionospio_sp";0
"E";2;"CE11";"Prionospio_sp";0
"E";2;"CE12";"Prionospio_sp";0
"E";2;"CE13";"Prionospio_sp";0
"E";2;"CE14";"Prionospio_sp";0
"E";2;"CE15";"Prionospio_sp";0
"E";2;"CE16";"Prionospio_sp";0
"E";2;"CE2";"Prionospio_sp";0
"E";2;"CE3";"Prionospio_sp";0
"E";2;"CE4";"Prionospio_sp";0
"E";2;"CE5";"Prionospio_sp";0
"E";2;"CE6";"Prionospio_sp";0
"E";2;"CE7";"Prionospio_sp";0
"E";2;"CE8";"Prionospio_sp";0
"E";2;"CE9";"Prionospio_sp";0
"AD";2;"JP_6_1";"Prionospio_sp";0
"AD";2;"JP_6_10";"Prionospio_sp";0
"AD";2;"JP_6_2";"Prionospio_sp";0
"AD";2;"JP_6_3";"Prionospio_sp";0
"AD";2;"JP_6_4";"Prionospio_sp";0
"AD";2;"JP_6_5";"Prionospio_sp";0
"AD";2;"JP_6_6";"Prionospio_sp";0
"AD";2;"JP_6_7";"Prionospio_sp";0
"AD";2;"JP_6_8";"Prionospio_sp";0
"AD";2;"JP_6_9";"Prionospio_sp";0
"AD";2;"JP_9_1";"Prionospio_sp";0
"AD";2;"JP_9_10";"Prionospio_sp";0
"AD";2;"JP_9_2";"Prionospio_sp";0
"AD";2;"JP_9_3";"Prionospio_sp";0
"AD";2;"JP_9_4";"Prionospio_sp";0
"AD";2;"JP_9_5";"Prionospio_sp";0
"AD";2;"JP_9_6";"Prionospio_sp";0
"AD";2;"JP_9_7";"Prionospio_sp";0
"AD";2;"JP_9_8";"Prionospio_sp";0
"AD";2;"JP_9_9";"Prionospio_sp";0
"AD";10;"C11T0";"Prunum_sp";0
"AD";3;"C11T1";"Prunum_sp";0
"AD";10;"C11T2";"Prunum_sp";0
"AD";10;"C12T0";"Prunum_sp";0
"AD";3;"C12T1";"Prunum_sp";0
"AD";10;"C12T2";"Prunum_sp";0
"AD";3;"C13T1";"Prunum_sp";0
"AD";10;"C13T2";"Prunum_sp";0
"AD";10;"C14T2";"Prunum_sp";0
"AD";3;"C15T1";"Prunum_sp";0
"AD";10;"C15T2";"Prunum_sp";0
"AD";10;"C16T0";"Prunum_sp";0
"AD";3;"C16T1";"Prunum_sp";0
"AD";10;"C16T2";"Prunum_sp";0
"AD";3;"C21T1";"Prunum_sp";0
"AD";10;"C21T2";"Prunum_sp";0
"AD";10;"C22T0";"Prunum_sp";0
"AD";3;"C22T1";"Prunum_sp";0
"AD";10;"C22T2";"Prunum_sp";0
"AD";10;"C23T2";"Prunum_sp";0
"AD";10;"C24T0";"Prunum_sp";0
"AD";3;"C24T1";"Prunum_sp";0
"AD";10;"C24T2";"Prunum_sp";0
"AD";10;"C25T0";"Prunum_sp";0
"AD";3;"C25T1";"Prunum_sp";0
"AD";10;"C25T2";"Prunum_sp";0
"AD";3;"C26T1";"Prunum_sp";0
"AD";10;"C26T2";"Prunum_sp";0
"A";2;"C2A1";"Prunum_sp";0
"A";2;"C2A10";"Prunum_sp";0
"A";2;"C2A11";"Prunum_sp";0
"A";2;"C2A12";"Prunum_sp";0
"A";2;"C2A13";"Prunum_sp";0
"A";2;"C2A14";"Prunum_sp";0
"A";2;"C2A15";"Prunum_sp";0
"A";2;"C2A16";"Prunum_sp";0
"A";2;"C2A2";"Prunum_sp";0
"A";2;"C2A3";"Prunum_sp";0
"A";2;"C2A4";"Prunum_sp";0
"A";2;"C2A5";"Prunum_sp";0
"A";2;"C2A6";"Prunum_sp";0
"A";2;"C2A7";"Prunum_sp";0
"A";2;"C2A8";"Prunum_sp";0
"A";2;"C2A9";"Prunum_sp";0
"AB";2;"C2AB1";"Prunum_sp";0
"AB";2;"C2AB10";"Prunum_sp";0
"AB";2;"C2AB11";"Prunum_sp";0
"AB";2;"C2AB12";"Prunum_sp";0
"AB";2;"C2AB13";"Prunum_sp";0
"AB";2;"C2AB14";"Prunum_sp";0
"AB";2;"C2AB15";"Prunum_sp";0
"AB";2;"C2AB16";"Prunum_sp";0
"AB";2;"C2AB2";"Prunum_sp";0
"AB";2;"C2AB3";"Prunum_sp";0
"AB";2;"C2AB4";"Prunum_sp";0
"AB";2;"C2AB5";"Prunum_sp";1
"AB";2;"C2AB6";"Prunum_sp";0
"AB";2;"C2AB7";"Prunum_sp";0
"AB";2;"C2AB8";"Prunum_sp";0
"AB";2;"C2AB9";"Prunum_sp";0
"BI";3;"C2BI1";"Prunum_sp";0
"BI";3;"C2BI10";"Prunum_sp";0
"BI";3;"C2BI11";"Prunum_sp";0
"BI";3;"C2BI12";"Prunum_sp";0
"BI";3;"C2BI13";"Prunum_sp";0
"BI";3;"C2BI14";"Prunum_sp";0
"BI";3;"C2BI15";"Prunum_sp";0
"BI";3;"C2BI16";"Prunum_sp";0
"BI";3;"C2BI2";"Prunum_sp";0
"BI";3;"C2BI3";"Prunum_sp";0
"BI";3;"C2BI4";"Prunum_sp";1
"BI";3;"C2BI5";"Prunum_sp";0
"BI";3;"C2BI6";"Prunum_sp";0
"BI";3;"C2BI7";"Prunum_sp";2
"BI";3;"C2BI8";"Prunum_sp";0
"BI";3;"C2BI9";"Prunum_sp";0
"BR";3;"C2BR1";"Prunum_sp";0
"BR";3;"C2BR10";"Prunum_sp";0
"BR";3;"C2BR11";"Prunum_sp";0
"BR";3;"C2BR12";"Prunum_sp";0
"BR";3;"C2BR13";"Prunum_sp";0
"BR";3;"C2BR14";"Prunum_sp";0
"BR";3;"C2BR15";"Prunum_sp";0
"BR";3;"C2BR16";"Prunum_sp";0
"BR";3;"C2BR2";"Prunum_sp";0
"BR";3;"C2BR3";"Prunum_sp";0
"BR";3;"C2BR4";"Prunum_sp";0
"BR";3;"C2BR5";"Prunum_sp";0
"BR";3;"C2BR6";"Prunum_sp";0
"BR";3;"C2BR7";"Prunum_sp";0
"BR";3;"C2BR8";"Prunum_sp";0
"BR";3;"C2BR9";"Prunum_sp";0
"E";3;"C2E1";"Prunum_sp";0
"E";3;"C2E10";"Prunum_sp";0
"E";3;"C2E11";"Prunum_sp";0
"E";3;"C2E12";"Prunum_sp";0
